Datetime,Value
2/22/2015 4:45,0.679625137
2/22/2015 5:00,0.819973222
2/22/2015 5:15,0.029657092
2/22/2015 5:30,0.44871037
2/22/2015 5:45,0.232654353
2/22/2015 6:00,0.911999668
2/22/2015 6:15,0.891225481
2/22/2015 6:30,0.411197919
2/22/2015 6:45,0.625010569
2/22/2015 7:00,0.60881534
2/22/2015 7:15,0.12907363
2/22/2015 7:30,0.378158043
2/22/2015 7:45,0.590716341
2/22/2015 8:00,0.521116101
2/22/2015 8:15,0.096929572
2/22/2015 8:30,0.915763894
2/22/2015 8:45,0.697016594
2/22/2015 9:00,0.184718023
2/22/2015 9:15,0.81772774
2/22/2015 9:30,0.357272011
2/22/2015 9:45,0.83603692
2/22/2015 10:00,0.363040383
2/22/2015 10:15,0.153422938
2/22/2015 10:30,0.028750054
2/22/2015 10:45,0.366084358
2/22/2015 11:00,0.044593151
2/22/2015 11:15,0.601534941
2/22/2015 11:30,0.386998885
2/22/2015 11:45,0.156489161
2/22/2015 12:00,0.803173683
2/22/2015 12:15,0.816737531
2/22/2015 12:30,0.282094228
2/22/2015 12:45,0.853825343
2/22/2015 13:00,0.162290187
2/22/2015 13:15,0.973992617
2/22/2015 13:30,0.525833322
2/22/2015 13:45,0.17758484
2/22/2015 14:00,0.85504551
2/22/2015 14:15,0.064680834
2/22/2015 14:30,0.817164394
2/22/2015 14:45,0.217278793
2/22/2015 15:00,0.492980661
2/22/2015 15:15,0.148132562
2/22/2015 15:30,0.498834191
2/22/2015 15:45,0.66013252
2/22/2015 16:00,0.906009566
2/22/2015 16:15,0.85630923
2/22/2015 16:30,0.672260614
2/22/2015 16:45,0.060678914
2/22/2015 17:00,0.310864801
2/22/2015 17:15,0.960756025
2/22/2015 17:30,0.984295115
2/22/2015 17:45,0.517390715
2/22/2015 18:00,0.519874333
2/22/2015 18:15,0.160992148
2/22/2015 18:30,0.841778472
2/22/2015 18:45,0.995982861
2/22/2015 19:00,0.131823341
2/22/2015 19:15,0.170837285
2/22/2015 19:30,0.050131157
2/22/2015 19:45,0.071939836
2/22/2015 20:00,0.759282004
2/22/2015 20:15,0.468964864
2/22/2015 20:30,0.389199646
2/22/2015 20:45,0.021061231
2/22/2015 21:00,0.387082466
2/22/2015 21:15,0.473427098
2/22/2015 21:30,0.104526622
2/22/2015 21:45,0.00474749
2/22/2015 22:00,0.155479891
2/22/2015 22:15,0.521038705
2/22/2015 22:30,0.709751523
2/22/2015 22:45,0.954090269
2/22/2015 23:00,0.441787023
2/22/2015 23:15,0.930265175
2/22/2015 23:30,0.055936918
2/22/2015 23:45,0.807440666
2/23/2015 0:00,0.704043391
2/23/2015 0:15,0.945699345
2/23/2015 0:30,0.431559326
2/23/2015 0:45,0.97979892
2/23/2015 1:00,0.417805981
2/23/2015 1:15,0.859549787
2/23/2015 1:30,0.379850537
2/23/2015 1:45,0.595750601
2/23/2015 2:00,0.863981098
2/23/2015 2:15,0.747955013
2/23/2015 2:30,0.295286426
2/23/2015 2:45,0.203301341
2/23/2015 3:00,0.69295072
2/23/2015 3:15,0.020801372
2/23/2015 3:30,0.402430032
2/23/2015 3:45,0.522519647
2/23/2015 4:00,0.210635583
2/23/2015 4:15,0.564315789
2/23/2015 4:30,0.949039893
2/23/2015 4:45,0.57159268
2/23/2015 5:00,0.107243733
2/23/2015 5:15,0.659175092
2/23/2015 5:30,0.607083019
2/23/2015 5:45,0.753043839
2/23/2015 6:00,0.457526233
2/23/2015 6:15,0.025295839
2/23/2015 6:30,0.788582123
2/23/2015 6:45,0.621153372
2/23/2015 7:00,0.691201854
2/23/2015 7:15,0.453090583
2/23/2015 7:30,0.364322452
2/23/2015 7:45,0.888596898
2/23/2015 8:00,0.461315852
2/23/2015 8:15,0.304322895
2/23/2015 8:30,0.341840336
2/23/2015 8:45,0.505098602
2/23/2015 9:00,0.996848924
2/23/2015 9:15,0.861394911
2/23/2015 9:30,0.489963503
2/23/2015 9:45,0.125427025
2/23/2015 10:00,0.453836578
2/23/2015 10:15,0.800631953
2/23/2015 10:30,0.295435908
2/23/2015 10:45,0.545447862
2/23/2015 11:00,0.369384226
2/23/2015 11:15,0.154352254
2/23/2015 11:30,0.344065201
2/23/2015 11:45,0.841289111
2/23/2015 12:00,0.624575887
2/23/2015 12:15,0.070979619
2/23/2015 12:30,0.187946162
2/23/2015 12:45,0.789873869
2/23/2015 13:00,0.48339186
2/23/2015 13:15,0.22546337
2/23/2015 13:30,0.456406747
2/23/2015 13:45,0.203230662
2/23/2015 14:00,0.513767534
2/23/2015 14:15,0.444720067
2/23/2015 14:30,0.452819145
2/23/2015 14:45,0.268352129
2/23/2015 15:00,0.695285338
2/23/2015 15:15,0.199129473
2/23/2015 15:30,0.233369136
2/23/2015 15:45,0.024965227
2/23/2015 16:00,0.981623217
2/23/2015 16:15,0.937314264
2/23/2015 16:30,0.460125814
2/23/2015 16:45,0.840147842
2/23/2015 17:00,0.836638228
2/23/2015 17:15,0.887975786
2/23/2015 17:30,0.21613052
2/23/2015 17:45,0.774772512
2/23/2015 18:00,0.256506004
2/23/2015 18:15,0.53150477
2/23/2015 18:30,0.134556354
2/23/2015 18:45,0.588161219
2/23/2015 19:00,0.03611696
2/23/2015 19:15,0.011708402
2/23/2015 19:30,0.267676835
2/23/2015 19:45,0.459397989
2/23/2015 20:00,0.631395936
2/23/2015 20:15,0.463122571
2/23/2015 20:30,0.016493447
2/23/2015 20:45,0.105171119
2/23/2015 21:00,0.82741415
2/23/2015 21:15,0.836038772
2/23/2015 21:30,0.009467564
2/23/2015 21:45,0.181736695
2/23/2015 22:00,0.321838989
2/23/2015 22:15,0.608789745
2/23/2015 22:30,0.992220745
2/23/2015 22:45,0.403672127
2/23/2015 23:00,0.41342636
2/23/2015 23:15,0.05660626
2/23/2015 23:30,0.256492067
2/23/2015 23:45,0.901296862
2/24/2015 0:00,0.614045167
2/24/2015 0:15,0.623042174
2/24/2015 0:30,0.728782239
2/24/2015 0:45,0.906970422
2/24/2015 1:00,0.57910343
2/24/2015 1:15,0.264212894
2/24/2015 1:30,0.516325488
2/24/2015 1:45,0.347224855
2/24/2015 2:00,0.74560011
2/24/2015 2:15,0.568949181
2/24/2015 2:30,0.411303806
2/24/2015 2:45,0.024195434
2/24/2015 3:00,0.748607014
2/24/2015 3:15,0.48129817
2/24/2015 3:30,0.656318129
2/24/2015 3:45,0.494855695
2/24/2015 4:00,0.179503594
2/24/2015 4:15,0.00911823
2/24/2015 4:30,0.508353613
2/24/2015 4:45,0.593146443
2/24/2015 5:00,0.081862868
2/24/2015 5:15,0.664605727
2/24/2015 5:30,0.97263176
2/24/2015 5:45,0.449544928
2/24/2015 6:00,0.090979465
2/24/2015 6:15,0.10152657
2/24/2015 6:30,0.546531605
2/24/2015 6:45,0.533024012
2/24/2015 7:00,0.550777936
2/24/2015 7:15,0.565111913
2/24/2015 7:30,0.51824619
2/24/2015 7:45,0.682057722
2/24/2015 8:00,0.848081747
2/24/2015 8:15,0.453101782
2/24/2015 8:30,0.186806022
2/24/2015 8:45,0.833451492
2/24/2015 9:00,0.530356222
2/24/2015 9:15,0.501469471
2/24/2015 9:30,0.035950556
2/24/2015 9:45,0.994967156
2/24/2015 10:00,0.364807936
2/24/2015 10:15,0.047895064
2/24/2015 10:30,0.163421204
2/24/2015 10:45,0.665554794
2/24/2015 11:00,0.164227701
2/24/2015 11:15,0.828381322
2/24/2015 11:30,0.989607146
2/24/2015 11:45,0.377000445
2/24/2015 12:00,0.278577624
2/24/2015 12:15,0.607738368
2/24/2015 12:30,0.002605646
2/24/2015 12:45,0.557275433
2/24/2015 13:00,0.488284957
2/24/2015 13:15,0.351450141
2/24/2015 13:30,0.282855801
2/24/2015 13:45,0.92853325
2/24/2015 14:00,0.972977134
2/24/2015 14:15,0.530538331
2/24/2015 14:30,0.319152214
2/24/2015 14:45,0.154442504
2/24/2015 15:00,0.697489134
2/24/2015 15:15,0.185862591
2/24/2015 15:30,0.074758288
2/24/2015 15:45,0.304685801
2/24/2015 16:00,0.584636353
2/24/2015 16:15,0.05573646
2/24/2015 16:30,0.081563334
2/24/2015 16:45,0.564483582
2/24/2015 17:00,0.068156382
2/24/2015 17:15,0.638484799
2/24/2015 17:30,0.507778967
2/24/2015 17:45,0.608411505
2/24/2015 18:00,0.113227931
2/24/2015 18:15,0.912717996
2/24/2015 18:30,0.49902488
2/24/2015 18:45,0.768175277
2/24/2015 19:00,0.038062772
2/24/2015 19:15,0.515033583
2/24/2015 19:30,0.686625378
2/24/2015 19:45,0.247190784
2/24/2015 20:00,0.077471908
2/24/2015 20:15,0.975759047
2/24/2015 20:30,0.732658255
2/24/2015 20:45,0.741077326
2/24/2015 21:00,0.659756093
2/24/2015 21:15,0.959945364
2/24/2015 21:30,0.61870108
2/24/2015 21:45,0.545049211
2/24/2015 22:00,0.918653089
2/24/2015 22:15,0.652418237
2/24/2015 22:30,0.738768931
2/24/2015 22:45,0.045619452
2/24/2015 23:00,0.330021819
2/24/2015 23:15,0.961658692
2/24/2015 23:30,0.994273303
2/24/2015 23:45,0.199108929
2/25/2015 0:00,0.793730894
2/25/2015 0:15,0.962282103
2/25/2015 0:30,0.797934192
2/25/2015 0:45,0.909345424
2/25/2015 1:00,0.86903637
2/25/2015 1:15,0.898304069
2/25/2015 1:30,0.526001441
2/25/2015 1:45,0.439110222
2/25/2015 2:00,0.109215024
2/25/2015 2:15,0.78243325
2/25/2015 2:30,0.000750176
2/25/2015 2:45,0.840680024
2/25/2015 3:00,0.26412488
2/25/2015 3:15,0.913113381
2/25/2015 3:30,0.608299286
2/25/2015 3:45,0.41710744
2/25/2015 4:00,0.659490386
2/25/2015 4:15,0.331044703
2/25/2015 4:30,0.449463375
2/25/2015 4:45,0.586061727
2/25/2015 5:00,0.034986273
2/25/2015 5:15,0.385779642
2/25/2015 5:30,0.574939815
2/25/2015 5:45,0.608465328
2/25/2015 6:00,0.596911278
2/25/2015 6:15,0.231220347
2/25/2015 6:30,0.578021279
2/25/2015 6:45,0.053341443
2/25/2015 7:00,0.264197028
2/25/2015 7:15,0.605710514
2/25/2015 7:30,0.683982875
2/25/2015 7:45,0.580967063
2/25/2015 8:00,0.952919164
2/25/2015 8:15,0.607232587
2/25/2015 8:30,0.169241985
2/25/2015 8:45,0.827471352
2/25/2015 9:00,0.060201395
2/25/2015 9:15,0.013010592
2/25/2015 9:30,0.424203219
2/25/2015 9:45,0.666782978
2/25/2015 10:00,0.88413183
2/25/2015 10:15,0.06575059
2/25/2015 10:30,0.993688102
2/25/2015 10:45,0.03302006
2/25/2015 11:00,0.94681353
2/25/2015 11:15,0.077805855
2/25/2015 11:30,0.131536238
2/25/2015 11:45,0.164224056
2/25/2015 12:00,0.008820765
2/25/2015 12:15,0.802312909
2/25/2015 12:30,0.279643074
2/25/2015 12:45,0.177791143
2/25/2015 13:00,0.927686918
2/25/2015 13:15,0.324670696
2/25/2015 13:30,0.110850749
2/25/2015 13:45,0.852646008
2/25/2015 14:00,0.045853718
2/25/2015 14:15,0.871473242
2/25/2015 14:30,0.234785216
2/25/2015 14:45,0.955937578
2/25/2015 15:00,0.096143297
2/25/2015 15:15,0.747812178
2/25/2015 15:30,0.367095855
2/25/2015 15:45,0.515046918
2/25/2015 16:00,0.774378688
2/25/2015 16:15,0.691005442
2/25/2015 16:30,0.234825003
2/25/2015 16:45,0.752592456
2/25/2015 17:00,0.179887555
2/25/2015 17:15,0.641937094
2/25/2015 17:30,0.004522589
2/25/2015 17:45,0.18709223
2/25/2015 18:00,0.396505935
2/25/2015 18:15,0.710248671
2/25/2015 18:30,0.17354808
2/25/2015 18:45,0.659286064
2/25/2015 19:00,0.371167755
2/25/2015 19:15,0.515080039
2/25/2015 19:30,0.921958611
2/25/2015 19:45,0.305207134
2/25/2015 20:00,0.125503688
2/25/2015 20:15,0.596805706
2/25/2015 20:30,0.292932293
2/25/2015 20:45,0.436665543
2/25/2015 21:00,0.270510548
2/25/2015 21:15,0.164173988
2/25/2015 21:30,0.215566467
2/25/2015 21:45,0.987291746
2/25/2015 22:00,0.739873905
2/25/2015 22:15,0.64835656
2/25/2015 22:30,0.15309483
2/25/2015 22:45,0.368217379
2/25/2015 23:00,0.852396085
2/25/2015 23:15,0.873725936
2/25/2015 23:30,0.640677851
2/25/2015 23:45,0.313519392
2/26/2015 0:00,0.224307634
2/26/2015 0:15,0.494404069
2/26/2015 0:30,0.83770322
2/26/2015 0:45,0.796074843
2/26/2015 1:00,0.488874888
2/26/2015 1:15,0.930628473
2/26/2015 1:30,0.029637456
2/26/2015 1:45,0.598747697
2/26/2015 2:00,0.285721721
2/26/2015 2:15,0.642208378
2/26/2015 2:30,0.892595642
2/26/2015 2:45,0.226709871
2/26/2015 3:00,0.790468898
2/26/2015 3:15,0.093513238
2/26/2015 3:30,0.910480042
2/26/2015 3:45,0.84017161
2/26/2015 4:00,0.91828161
2/26/2015 4:15,0.75403676
2/26/2015 4:30,0.09365674
2/26/2015 4:45,0.756229251
2/26/2015 5:00,0.392558421
2/26/2015 5:15,0.164235608
2/26/2015 5:30,0.573659261
2/26/2015 5:45,0.119373941
2/26/2015 6:00,0.099168594
2/26/2015 6:15,0.802073464
2/26/2015 6:30,0.529870398
2/26/2015 6:45,0.945734389
2/26/2015 7:00,0.861831617
2/26/2015 7:15,0.698232765
2/26/2015 7:30,0.925980913
2/26/2015 7:45,0.462128648
2/26/2015 8:00,0.241884236
2/26/2015 8:15,0.824745897
2/26/2015 8:30,0.347897326
2/26/2015 8:45,0.812891705
2/26/2015 9:00,0.286879219
2/26/2015 9:15,0.211873165
2/26/2015 9:30,0.241549541
2/26/2015 9:45,0.317730238
2/26/2015 10:00,0.977465779
2/26/2015 10:15,0.721104978
2/26/2015 10:30,0.796703565
2/26/2015 10:45,0.651981798
2/26/2015 11:00,0.858433304
2/26/2015 11:15,0.15089929
2/26/2015 11:30,0.938696946
2/26/2015 11:45,0.819871316
2/26/2015 12:00,0.055185058
2/26/2015 12:15,0.094070569
2/26/2015 12:30,0.498779113
2/26/2015 12:45,0.236409065
2/26/2015 13:00,0.972310547
2/26/2015 13:15,0.95503685
2/26/2015 13:30,0.627016352
2/26/2015 13:45,0.871705774
2/26/2015 14:00,0.754374406
2/26/2015 14:15,0.542832825
2/26/2015 14:30,0.092668678
2/26/2015 14:45,0.069200804
2/26/2015 15:00,0.105917425
2/26/2015 15:15,0.075411217
2/26/2015 15:30,0.301938016
2/26/2015 15:45,0.63291058
2/26/2015 16:00,0.11185588
2/26/2015 16:15,0.240625376
2/26/2015 16:30,0.443109451
2/26/2015 16:45,0.479495564
2/26/2015 17:00,0.225164046
2/26/2015 17:15,0.856551285
2/26/2015 17:30,0.090013142
2/26/2015 17:45,0.75987507
2/26/2015 18:00,0.449504298
2/26/2015 18:15,0.315701356
2/26/2015 18:30,0.216286372
2/26/2015 18:45,0.283296301
2/26/2015 19:00,0.541111414
2/26/2015 19:15,0.201869829
2/26/2015 19:30,0.010849106
2/26/2015 19:45,0.331500336
2/26/2015 20:00,0.54257946
2/26/2015 20:15,0.922559735
2/26/2015 20:30,0.145593474
2/26/2015 20:45,0.779384884
2/26/2015 21:00,0.765728459
2/26/2015 21:15,0.128994212
2/26/2015 21:30,0.861783424
2/26/2015 21:45,0.436861851
2/26/2015 22:00,0.092086632
2/26/2015 22:15,0.743518111
2/26/2015 22:30,0.532681485
2/26/2015 22:45,0.100270448
2/26/2015 23:00,0.564035306
2/26/2015 23:15,0.106013364
2/26/2015 23:30,0.075268281
2/26/2015 23:45,0.690807076
2/27/2015 0:00,0.040388172
2/27/2015 0:15,0.19994842
2/27/2015 0:30,0.910736061
2/27/2015 0:45,0.729516289
2/27/2015 1:00,0.91964527
2/27/2015 1:15,0.336596082
2/27/2015 1:30,0.071330833
2/27/2015 1:45,0.40747678
2/27/2015 2:00,0.439166527
2/27/2015 2:15,0.340249622
2/27/2015 2:30,0.874117882
2/27/2015 2:45,0.976881501
2/27/2015 3:00,0.251633041
2/27/2015 3:15,0.074737992
2/27/2015 3:30,0.864987225
2/27/2015 3:45,0.239604537
2/27/2015 4:00,0.396958486
2/27/2015 4:15,0.001449653
2/27/2015 4:30,0.096549283
2/27/2015 4:45,0.731620041
2/27/2015 5:00,0.526120997
2/27/2015 5:15,0.673809252
2/27/2015 5:30,0.303673042
2/27/2015 5:45,0.851291297
2/27/2015 6:00,0.003097267
2/27/2015 6:15,0.594892577
2/27/2015 6:30,0.076221022
2/27/2015 6:45,0.343305762
2/27/2015 7:00,0.032765773
2/27/2015 7:15,0.327926911
2/27/2015 7:30,0.34669708
2/27/2015 7:45,0.937048283
2/27/2015 8:00,0.620662365
2/27/2015 8:15,0.626023195
2/27/2015 8:30,0.052322957
2/27/2015 8:45,0.601405228
2/27/2015 9:00,0.894533212
2/27/2015 9:15,0.64769146
2/27/2015 9:30,0.537961649
2/27/2015 9:45,0.010358676
2/27/2015 10:00,0.782329885
2/27/2015 10:15,0.29647607
2/27/2015 10:30,0.014073933
2/27/2015 10:45,0.159190713
2/27/2015 11:00,0.710383595
2/27/2015 11:15,0.17808657
2/27/2015 11:30,0.509345932
2/27/2015 11:45,0.327391208
2/27/2015 12:00,0.208704166
2/27/2015 12:15,0.506943318
2/27/2015 12:30,0.604232354
2/27/2015 12:45,0.582750913
2/27/2015 13:00,0.509856989
2/27/2015 13:15,0.704378051
2/27/2015 13:30,0.316467948
2/27/2015 13:45,0.703428185
2/27/2015 14:00,0.335583334
2/27/2015 14:15,0.487642442
2/27/2015 14:30,0.45175298
2/27/2015 14:45,0.624807992
2/27/2015 15:00,0.092287589
2/27/2015 15:15,0.155766212
2/27/2015 15:30,0.243134427
2/27/2015 15:45,0.377153164
2/27/2015 16:00,0.377240926
2/27/2015 16:15,0.523400532
2/27/2015 16:30,0.19971216
2/27/2015 16:45,0.947751477
2/27/2015 17:00,0.975831404
2/27/2015 17:15,0.112451685
2/27/2015 17:30,0.122226805
2/27/2015 17:45,0.126512319
2/27/2015 18:00,0.748123781
2/27/2015 18:15,0.823113162
2/27/2015 18:30,0.169720102
2/27/2015 18:45,0.471852736
2/27/2015 19:00,0.273516105
2/27/2015 19:15,0.303011584
2/27/2015 19:30,0.657641577
2/27/2015 19:45,0.223273932
2/27/2015 20:00,0.187719451
2/27/2015 20:15,0.055198105
2/27/2015 20:30,0.7991439
2/27/2015 20:45,0.858614201
2/27/2015 21:00,0.354659075
2/27/2015 21:15,0.787962005
2/27/2015 21:30,0.972506975
2/27/2015 21:45,0.615645109
2/27/2015 22:00,0.698343704
2/27/2015 22:15,0.128257315
2/27/2015 22:30,0.002735688
2/27/2015 22:45,0.040060967
2/27/2015 23:00,0.614580482
2/27/2015 23:15,0.16097168
2/27/2015 23:30,0.365589999
2/27/2015 23:45,0.613336264
2/28/2015 0:00,0.404693008
2/28/2015 0:15,0.690984191
2/28/2015 0:30,0.971225905
2/28/2015 0:45,0.801506855
2/28/2015 1:00,0.417990989
2/28/2015 1:15,0.698348246
2/28/2015 1:30,0.365380697
2/28/2015 1:45,0.467104351
2/28/2015 2:00,0.578989948
2/28/2015 2:15,0.430207055
2/28/2015 2:30,0.952499458
2/28/2015 2:45,0.573867694
2/28/2015 3:00,0.437674741
2/28/2015 3:15,0.164278781
2/28/2015 3:30,0.522770915
2/28/2015 3:45,0.014354809
2/28/2015 4:00,0.695249147
2/28/2015 4:15,0.945542951
2/28/2015 4:30,0.683623791
2/28/2015 4:45,0.526121207
2/28/2015 5:00,0.477598282
2/28/2015 5:15,0.852817412
2/28/2015 5:30,0.475251168
2/28/2015 5:45,0.420960112
2/28/2015 6:00,0.309316553
2/28/2015 6:15,0.160925972
2/28/2015 6:30,0.889318516
2/28/2015 6:45,0.256151638
2/28/2015 7:00,0.789302299
2/28/2015 7:15,0.249143871
2/28/2015 7:30,0.654470089
2/28/2015 7:45,0.327785156
2/28/2015 8:00,0.62024543
2/28/2015 8:15,0.336352061
2/28/2015 8:30,0.083705713
2/28/2015 8:45,0.199328272
2/28/2015 9:00,0.427303184
2/28/2015 9:15,0.88856381
2/28/2015 9:30,0.975655058
2/28/2015 9:45,0.305644304
2/28/2015 10:00,0.610177698
2/28/2015 10:15,0.753075258
2/28/2015 10:30,0.783075622
2/28/2015 10:45,0.925553943
2/28/2015 11:00,0.3949532
2/28/2015 11:15,0.416799717
2/28/2015 11:30,0.097488514
2/28/2015 11:45,0.219630854
2/28/2015 12:00,0.348128588
2/28/2015 12:15,0.163932704
2/28/2015 12:30,0.735520723
2/28/2015 12:45,0.690786691
2/28/2015 13:00,0.844600035
2/28/2015 13:15,0.880213458
2/28/2015 13:30,0.30273442
2/28/2015 13:45,0.560049235
2/28/2015 14:00,0.102164547
2/28/2015 14:15,0.586056628
2/28/2015 14:30,0.583705945
2/28/2015 14:45,0.949065058
2/28/2015 15:00,0.712531501
2/28/2015 15:15,0.526647795
2/28/2015 15:30,0.110952684
2/28/2015 15:45,0.89972569
2/28/2015 16:00,0.996007081
2/28/2015 16:15,0.673515937
2/28/2015 16:30,0.991801275
2/28/2015 16:45,0.70499509
2/28/2015 17:00,0.852582745
2/28/2015 17:15,0.891442768
2/28/2015 17:30,0.600351038
2/28/2015 17:45,0.148499526
2/28/2015 18:00,0.551711744
2/28/2015 18:15,0.393753372
2/28/2015 18:30,0.512235598
2/28/2015 18:45,0.674623401
2/28/2015 19:00,0.348235616
2/28/2015 19:15,0.641278613
2/28/2015 19:30,0.742299194
2/28/2015 19:45,0.919610795
2/28/2015 20:00,0.696403184
2/28/2015 20:15,0.134646679
2/28/2015 20:30,0.56054036
2/28/2015 20:45,0.974979383
2/28/2015 21:00,0.833286728
2/28/2015 21:15,0.764713478
2/28/2015 21:30,0.223865732
2/28/2015 21:45,0.539870758
2/28/2015 22:00,0.220657367
2/28/2015 22:15,0.352768428
2/28/2015 22:30,0.585788737
2/28/2015 22:45,0.680868763
2/28/2015 23:00,0.810667861
2/28/2015 23:15,0.300269356
2/28/2015 23:30,0.726424391
2/28/2015 23:45,0.088150469
3/1/2015 0:00,0.672436955
3/1/2015 0:15,0.038846455
3/1/2015 0:30,0.55296021
3/1/2015 0:45,0.792651881
3/1/2015 1:00,0.459448455
3/1/2015 1:15,0.062511364
3/1/2015 1:30,0.486288958
3/1/2015 1:45,0.207665897
3/1/2015 2:00,0.144673469
3/1/2015 2:15,0.552077005
3/1/2015 2:30,0.551500745
3/1/2015 2:45,0.59152467
3/1/2015 3:00,0.218772311
3/1/2015 3:15,0.151717005
3/1/2015 3:30,0.879053454
3/1/2015 3:45,0.575101569
3/1/2015 4:00,0.240865173
3/1/2015 4:15,0.617018666
3/1/2015 4:30,0.9457127
3/1/2015 4:45,0.674449565
3/1/2015 5:00,0.036032581
3/1/2015 5:15,0.897557317
3/1/2015 5:30,0.048391001
3/1/2015 5:45,0.137201357
3/1/2015 6:00,0.400205914
3/1/2015 6:15,0.356148588
3/1/2015 6:30,0.212109597
3/1/2015 6:45,0.918704997
3/1/2015 7:00,0.83929045
3/1/2015 7:15,0.538325975
3/1/2015 7:30,0.363064443
3/1/2015 7:45,0.813525196
3/1/2015 8:00,0.474487791
3/1/2015 8:15,0.687355038
3/1/2015 8:30,0.846850648
3/1/2015 8:45,0.942081893
3/1/2015 9:00,0.541934946
3/1/2015 9:15,0.011792364
3/1/2015 9:30,0.789623176
3/1/2015 9:45,0.562974238
3/1/2015 10:00,0.319547533
3/1/2015 10:15,0.160145132
3/1/2015 10:30,0.593072607
3/1/2015 10:45,0.034945873
3/1/2015 11:00,0.455774417
3/1/2015 11:15,0.833764596
3/1/2015 11:30,0.464488604
3/1/2015 11:45,0.117096603
3/1/2015 12:00,0.663394864
3/1/2015 12:15,0.218688079
3/1/2015 12:30,0.058460785
3/1/2015 12:45,0.699460098
3/1/2015 13:00,0.222699149
3/1/2015 13:15,0.150449635
3/1/2015 13:30,0.096872869
3/1/2015 13:45,0.525831961
3/1/2015 14:00,0.610330532
3/1/2015 14:15,0.188168724
3/1/2015 14:30,0.566426974
3/1/2015 14:45,0.465253287
3/1/2015 15:00,0.530720034
3/1/2015 15:15,0.63565977
3/1/2015 15:30,0.333362058
3/1/2015 15:45,0.470580036
3/1/2015 16:00,0.374041689
3/1/2015 16:15,0.848338228
3/1/2015 16:30,0.833944618
3/1/2015 16:45,0.172477884
3/1/2015 17:00,0.796392619
3/1/2015 17:15,0.624885627
3/1/2015 17:30,0.426787508
3/1/2015 17:45,0.390299247
3/1/2015 18:00,0.821671491
3/1/2015 18:15,0.696024321
3/1/2015 18:30,0.694284433
3/1/2015 18:45,0.546249397
3/1/2015 19:00,0.160803766
3/1/2015 19:15,0.571171159
3/1/2015 19:30,0.431286567
3/1/2015 19:45,0.719400299
3/1/2015 20:00,0.325366316
3/1/2015 20:15,0.698256023
3/1/2015 20:30,0.274144947
3/1/2015 20:45,0.397260266
3/1/2015 21:00,0.429294095
3/1/2015 21:15,0.408750408
3/1/2015 21:30,0.624914382
3/1/2015 21:45,0.676639811
3/1/2015 22:00,0.927080054
3/1/2015 22:15,0.46693292
3/1/2015 22:30,0.782401866
3/1/2015 22:45,0.443255221
3/1/2015 23:00,0.352537862
3/1/2015 23:15,0.267380765
3/1/2015 23:30,0.362901635
3/1/2015 23:45,0.633400004
3/2/2015 0:00,0.888165386
3/2/2015 0:15,0.032230485
3/2/2015 0:30,0.565952911
3/2/2015 0:45,0.084237503
3/2/2015 1:00,0.282848903
3/2/2015 1:15,0.16908271
3/2/2015 1:30,0.231594858
3/2/2015 1:45,0.358849164
3/2/2015 2:00,0.951506171
3/2/2015 2:15,0.462311926
3/2/2015 2:30,0.335812476
3/2/2015 2:45,0.3228101
3/2/2015 3:00,0.915459935
3/2/2015 3:15,0.786630074
3/2/2015 3:30,0.588101392
3/2/2015 3:45,0.396197587
3/2/2015 4:00,0.051886849
3/2/2015 4:15,0.600546766
3/2/2015 4:30,0.668347456
3/2/2015 4:45,0.305091008
3/2/2015 5:00,0.523111688
3/2/2015 5:15,0.640136023
3/2/2015 5:30,0.635479606
3/2/2015 5:45,0.416121332
3/2/2015 6:00,0.678147125
3/2/2015 6:15,0.769693028
3/2/2015 6:30,0.163828076
3/2/2015 6:45,0.571085484
3/2/2015 7:00,0.53971205
3/2/2015 7:15,0.626700601
3/2/2015 7:30,0.442714593
3/2/2015 7:45,0.619974721
3/2/2015 8:00,0.869186287
3/2/2015 8:15,0.13266938
3/2/2015 8:30,0.626724608
3/2/2015 8:45,0.588603964
3/2/2015 9:00,0.592892689
3/2/2015 9:15,0.830740762
3/2/2015 9:30,0.388901604
3/2/2015 9:45,0.955387805
3/2/2015 10:00,0.665515437
3/2/2015 10:15,0.38592885
3/2/2015 10:30,0.890286942
3/2/2015 10:45,0.948543268
3/2/2015 11:00,0.679859742
3/2/2015 11:15,0.17203816
3/2/2015 11:30,0.286951846
3/2/2015 11:45,0.427555231
3/2/2015 12:00,0.193494644
3/2/2015 12:15,0.434409669
3/2/2015 12:30,0.145897969
3/2/2015 12:45,0.55854786
3/2/2015 13:00,0.075753583
3/2/2015 13:15,0.8838706
3/2/2015 13:30,0.614794275
3/2/2015 13:45,0.106857765
3/2/2015 14:00,0.943503718
3/2/2015 14:15,0.208319957
3/2/2015 14:30,0.283860944
3/2/2015 14:45,0.617549398
3/2/2015 15:00,0.587297325
3/2/2015 15:15,0.695254381
3/2/2015 15:30,0.439012074
3/2/2015 15:45,0.639615883
3/2/2015 16:00,0.371003689
3/2/2015 16:15,0.517757292
3/2/2015 16:30,0.137168318
3/2/2015 16:45,0.188089306
3/2/2015 17:00,0.605569137
3/2/2015 17:15,0.03938805
3/2/2015 17:30,0.04167244
3/2/2015 17:45,0.108010651
3/2/2015 18:00,0.748573093
3/2/2015 18:15,0.438781113
